sentence,score
"So your argument is that as long as you follow the ""rules,"" nothing else should matter? That if it's legal it's OK?",-0.5059945476
Thanks Anon. Better now?,0.6844704272
"The consequences apparently have no sliding scale? It's either ""you're blocked,"" or you're not?",-0.6166935188
Stole ur flag for my page. that ok?,-1.265958966
"'Don't'' talk ''about'' me, in my virtual presence, and tell someone else to ignore me. Do you understand why this behavior is inappropriate?",-1.461985461
"Excellent, thank you! Can you also delete the <url> from en and move hooks from the <url> to <url>?",1.762599486
"Hey, look at this, I don't even know your name! Quel est votre nom, Mademoiselle?",-0.4798851367
Something's still not right with me here. Think you can perform one of those cleanups?,-0.6593552786
"Katy, good buddy. Is <url> your lost article?",0.7962538767
Just move <url> to <url>. And shouldn't the clean-up parameter be added to <url> also to make it work?,-0.8442826036
"Speaking of FPC closures, is it common practice to close the likes of the Emu feeding video or the White Ibis, which had nothing but weak supports and supports (not enough total votes, but that was all) as ""Not Promoted""? Isn't that what the ""Nominations 7 days or older - Decision Time"" section is for?",-0.6106275565
You may want to comment on the A7 to ?2 graph with 4 lines. I suspect it is nonsense - but what are your thoughts on that folding option?,1.226632928
"Where do you suggest that I post the citation? In the ""USNA"" section or the ""Hispanic alumni section""?",0.6885186543999999
"Hey, Rcej! ;) Would you be up to reviewing <url>?",0.9719662943
The press is calling you bisexual. Did you know that?,-1.4574673
"Hi there, you entered info in the bio of <url>, saying he is related to <url>. Do you have any more info on the specific relationship, and also how they were related to <url> ?",0.7294153749
I'm not sure what you are reffering to. Could you give a link?,0.5751995904
I noticed you've been adding the template <person> to pages - I'm sure there's a good reason but I'm totally puzzled as to why. Can you explain what it does?,0.5733891584
"He's doing it again, removing Lauren's ""bottom 2"" placing (<url>). I just reverted him but maybe we need to file something at AN/I ?",-0.8194343059999999
"P.S. Am I allowed to remove any of this abuse from my pages, or will this result in further accussations from <url> and attempts to get me discipled or banned?",-1.003777075
I have always maintained a control of the military section and I can check up the names in the educational section. Which section would you like to clean-up?,0.6913345299
Thanks for your edits to the LEMS article a couple of days back. Any hope of you reviewing it for GAC?,0.7775748258
"It is disputed among admins regarding the protection of userpages, although the policy says that users can have their user/user sub-pages (but not the talks) semi-protected if the user requests it. Are there other subpages of yours that you'd like protecting?",0.9503161987
Do you really believe that your photograph at the top of the <url> is better than my photograph which you removed? Should Wikipedia have a dedicated sunrise article that does not feature even one single decent image of a red sky?,-1.208399788
"I think I'll leave it to the Math WikiProject to decide whether the dab page should be at <url> or <url> since they'll be more familiar with the importance of the various functions. It looks like all of the basic options I was considering are basically OK from the perspective of the DAB project, right?",0.6984418833
What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?,-0.8999734494
"Hi, thanks for unprotecting the <url> article. Could you also unprotect <url> so a redirect can be created?",0.9856122964
"Hi Royalbroil, I can't seem to find a hook I entered in DYK Feb 24, it's about the novel <url>, along with suggestions from other eds. Can you find what happened to it, please?",1.5774995880000002
Helllo?????,-1.66519988
"In case you didn't realize, one of the first things they states on that article was that if the information on a main or major character becomes long, then it warrants its own article. So, if that the case, then why did you merge <url>, since his article is long and he is the main character on <url>?",-0.9319009464
"I think the we've reached consensus in the FAC for <url>, as every opposing reason has been resolved. Do you think it's looking good?",0.6902307218000001
